START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,DURACION_MIN,AÑO,MES,DIA,MES_AÑO,DIA_SEMANA,FRANJA_HORARIA,INTERVALO_MINUTOS,COINCIDENCIA_TIEMPO_LUGAR,STOP_PREV
2016-01-01 21:11:00,2016-01-01 21:17:00,Business,Fort Pierce,Fort Pierce,5.1,Meal/Entertain,6.0,2016,1,1,01-2016,Friday,Noche,,No,
2016-01-02 01:25:00,2016-01-02 01:37:00,Business,Fort Pierce,Fort Pierce,5.0,,12.0,2016,1,2,01-2016,Saturday,Madrugada,248.0,No,Fort Pierce
2016-01-02 20:25:00,2016-01-02 20:38:00,Business,Fort Pierce,Fort Pierce,4.8,Errand/Supplies,13.0,2016,1,2,01-2016,Saturday,Noche,1128.0,No,Fort Pierce
2016-01-05 17:31:00,2016-01-05 17:45:00,Business,Fort Pierce,Fort Pierce,4.7,Meeting,14.0,2016,1,5,01-2016,Tuesday,Tarde,4133.0,No,Fort Pierce
2016-01-06 14:42:00,2016-01-06 15:49:00,Business,Fort Pierce,West Palm Beach,63.7,Customer Visit,67.0,2016,1,6,01-2016,Wednesday,Tarde,1257.0,No,Fort Pierce
2016-01-06 17:15:00,2016-01-06 17:19:00,Business,West Palm Beach,West Palm Beach,4.3,Meal/Entertain,4.0,2016,1,6,01-2016,Wednesday,Tarde,86.0,No,West Palm Beach
2016-01-06 17:30:00,2016-01-06 17:35:00,Business,West Palm Beach,Palm Beach,7.1,Meeting,5.0,2016,1,6,01-2016,Wednesday,Tarde,11.0,Sí,West Palm Beach
2016-01-07 13:27:00,2016-01-07 13:33:00,Business,Cary,Cary,0.8,Meeting,6.0,2016,1,7,01-2016,Thursday,Tarde,1192.0,No,Palm Beach
2016-01-10 08:05:00,2016-01-10 08:25:00,Business,Cary,Morrisville,8.3,Meeting,20.0,2016,1,10,01-2016,Sunday,Mañana,3992.0,No,Cary
2016-01-10 12:17:00,2016-01-10 12:44:00,Business,Jamaica,New York,16.5,Customer Visit,27.0,2016,1,10,01-2016,Sunday,Tarde,232.0,No,Morrisville
2016-01-10 15:08:00,2016-01-10 15:51:00,Business,New York,Queens,10.8,Meeting,43.0,2016,1,10,01-2016,Sunday,Tarde,144.0,No,New York
2016-01-10 18:18:00,2016-01-10 18:53:00,Business,Elmhurst,New York,7.5,Meeting,35.0,2016,1,10,01-2016,Sunday,Noche,147.0,No,Queens
2016-01-10 19:12:00,2016-01-10 19:32:00,Business,Midtown,East Harlem,6.2,Meeting,20.0,2016,1,10,01-2016,Sunday,Noche,19.0,No,New York
2016-01-11 08:55:00,2016-01-11 09:21:00,Business,East Harlem,Nomad,6.4,Temporary Site,26.0,2016,1,11,01-2016,Monday,Mañana,803.0,No,East Harlem
2016-01-11 11:56:00,2016-01-11 12:03:00,Business,Flatiron District,Midtown,1.6,Errand/Supplies,7.0,2016,1,11,01-2016,Monday,Mañana,155.0,No,Nomad
2016-01-11 13:32:00,2016-01-11 13:46:00,Business,Midtown,Midtown East,1.7,Meal/Entertain,14.0,2016,1,11,01-2016,Monday,Tarde,89.0,No,Midtown
2016-01-11 14:30:00,2016-01-11 14:43:00,Business,Midtown East,Midtown,1.9,Meal/Entertain,13.0,2016,1,11,01-2016,Monday,Tarde,44.0,No,Midtown East
2016-01-12 12:33:00,2016-01-12 12:49:00,Business,Midtown,Hudson Square,1.9,Meal/Entertain,16.0,2016,1,12,01-2016,Tuesday,Tarde,1310.0,No,Midtown
2016-01-12 12:53:00,2016-01-12 13:09:00,Business,Hudson Square,Lower Manhattan,4.0,Meal/Entertain,16.0,2016,1,12,01-2016,Tuesday,Tarde,4.0,Sí,Hudson Square
2016-01-12 14:42:00,2016-01-12 14:56:00,Business,Lower Manhattan,Hudson Square,1.8,Errand/Supplies,14.0,2016,1,12,01-2016,Tuesday,Tarde,93.0,No,Lower Manhattan
2016-01-12 15:13:00,2016-01-12 15:28:00,Business,Hudson Square,Hell'S Kitchen,2.4,Customer Visit,15.0,2016,1,12,01-2016,Tuesday,Tarde,17.0,Sí,Hudson Square
2016-01-12 15:42:00,2016-01-12 15:54:00,Business,Hell'S Kitchen,Midtown,2.0,Errand/Supplies,12.0,2016,1,12,01-2016,Tuesday,Tarde,14.0,Sí,Hell'S Kitchen
2016-01-12 16:02:00,2016-01-12 17:00:00,Business,New York,Queens County,15.1,Meeting,58.0,2016,1,12,01-2016,Tuesday,Tarde,8.0,No,Midtown
2016-01-13 13:54:00,2016-01-13 14:07:00,Business,Downtown,Gulfton,11.2,Meeting,13.0,2016,1,13,01-2016,Wednesday,Tarde,1254.0,No,Queens County
2016-01-13 15:00:00,2016-01-13 15:28:00,Business,Gulfton,Downtown,11.8,Meeting,28.0,2016,1,13,01-2016,Wednesday,Tarde,53.0,No,Gulfton
2016-01-14 16:29:00,2016-01-14 17:05:00,Business,Houston,Houston,21.9,Customer Visit,36.0,2016,1,14,01-2016,Thursday,Tarde,1501.0,No,Downtown
2016-01-14 21:39:00,2016-01-14 21:45:00,Business,Eagan Park,Jamestown Court,3.9,Errand/Supplies,6.0,2016,1,14,01-2016,Thursday,Noche,274.0,No,Houston
2016-01-15 00:41:00,2016-01-15 01:01:00,Business,Morrisville,Cary,8.0,Errand/Supplies,20.0,2016,1,15,01-2016,Friday,Madrugada,176.0,No,Jamestown Court
2016-01-15 11:43:00,2016-01-15 12:03:00,Business,Cary,Durham,10.4,Meal/Entertain,20.0,2016,1,15,01-2016,Friday,Mañana,642.0,No,Cary
2016-01-15 13:26:00,2016-01-15 13:44:00,Business,Durham,Cary,10.4,Meal/Entertain,18.0,2016,1,15,01-2016,Friday,Tarde,83.0,No,Durham
2016-01-18 14:55:00,2016-01-18 15:06:00,Business,Cary,Cary,4.8,Meal/Entertain,11.0,2016,1,18,01-2016,Monday,Tarde,4391.0,No,Cary
2016-01-18 16:13:00,2016-01-18 16:24:00,Business,Farmington Woods,Whitebridge,4.7,Meal/Entertain,11.0,2016,1,18,01-2016,Monday,Tarde,67.0,No,Cary
2016-01-19 09:09:00,2016-01-19 09:23:00,Business,Whitebridge,Lake Wellingborough,7.2,,14.0,2016,1,19,01-2016,Tuesday,Mañana,1005.0,No,Whitebridge
2016-01-19 10:55:00,2016-01-19 11:09:00,Business,Lake Wellingborough,Whitebridge,7.6,Temporary Site,14.0,2016,1,19,01-2016,Tuesday,Mañana,92.0,No,Lake Wellingborough
2016-01-20 10:36:00,2016-01-20 11:11:00,Business,Cary,Raleigh,17.1,Meeting,35.0,2016,1,20,01-2016,Wednesday,Mañana,1407.0,No,Whitebridge
2016-01-20 11:48:00,2016-01-20 12:19:00,Business,Fayetteville Street,Umstead,15.1,Meeting,31.0,2016,1,20,01-2016,Wednesday,Mañana,37.0,No,Raleigh
2016-01-20 13:25:00,2016-01-20 14:19:00,Business,Raleigh,Cary,40.2,Customer Visit,54.0,2016,1,20,01-2016,Wednesday,Tarde,66.0,No,Umstead
2016-01-21 14:25:00,2016-01-21 14:29:00,Business,Cary,Cary,1.6,Errand/Supplies,4.0,2016,1,21,01-2016,Thursday,Tarde,1446.0,No,Cary
2016-01-21 14:43:00,2016-01-21 14:51:00,Business,Cary,Cary,2.4,Meal/Entertain,8.0,2016,1,21,01-2016,Thursday,Tarde,14.0,Sí,Cary
2016-01-21 16:01:00,2016-01-21 16:06:00,Business,Cary,Cary,1.0,Meal/Entertain,5.0,2016,1,21,01-2016,Thursday,Tarde,70.0,No,Cary
2016-01-26 10:41:00,2016-01-26 10:50:00,Business,Whitebridge,Hazelwood,2.0,Meal/Entertain,9.0,2016,1,26,01-2016,Tuesday,Mañana,6875.0,No,Cary
2016-01-26 12:33:00,2016-01-26 12:41:00,Business,Hazelwood,Whitebridge,2.3,Errand/Supplies,8.0,2016,1,26,01-2016,Tuesday,Tarde,103.0,No,Hazelwood
2016-01-26 16:24:00,2016-01-26 16:32:00,Business,Whitebridge,Westpark Place,1.9,Errand/Supplies,8.0,2016,1,26,01-2016,Tuesday,Tarde,223.0,No,Whitebridge
2016-01-26 17:17:00,2016-01-26 17:22:00,Business,Cary,Cary,1.4,Errand/Supplies,5.0,2016,1,26,01-2016,Tuesday,Tarde,45.0,No,Westpark Place
2016-01-26 17:27:00,2016-01-26 17:29:00,Business,Cary,Cary,0.5,Errand/Supplies,2.0,2016,1,26,01-2016,Tuesday,Tarde,5.0,Sí,Cary
2016-01-27 09:24:00,2016-01-27 09:31:00,Business,Cary,Cary,1.8,Meeting,7.0,2016,1,27,01-2016,Wednesday,Mañana,955.0,No,Cary
2016-01-27 10:19:00,2016-01-27 10:48:00,Business,Cary,Raleigh,18.7,Customer Visit,29.0,2016,1,27,01-2016,Wednesday,Mañana,48.0,No,Cary
2016-01-27 12:34:00,2016-01-27 12:44:00,Business,Fairmont,Meredith Townes,3.4,Customer Visit,10.0,2016,1,27,01-2016,Wednesday,Tarde,106.0,No,Raleigh
2016-01-27 14:05:00,2016-01-27 14:13:00,Business,Raleigh,Raleigh,2.7,Customer Visit,8.0,2016,1,27,01-2016,Wednesday,Tarde,81.0,No,Meredith Townes
2016-01-27 14:46:00,2016-01-27 15:08:00,Business,Raleigh,Cary,12.9,Customer Visit,22.0,2016,1,27,01-2016,Wednesday,Tarde,33.0,No,Raleigh
2016-01-28 12:28:00,2016-01-28 13:00:00,Business,Cary,Raleigh,19.0,Temporary Site,32.0,2016,1,28,01-2016,Thursday,Tarde,1280.0,No,Cary
2016-01-28 15:11:00,2016-01-28 15:31:00,Business,Meredith Townes,Leesville Hollow,14.7,Meeting,20.0,2016,1,28,01-2016,Thursday,Tarde,131.0,No,Raleigh
2016-01-28 16:21:00,2016-01-28 16:51:00,Business,Raleigh,Cary,15.7,Meeting,30.0,2016,1,28,01-2016,Thursday,Tarde,50.0,No,Leesville Hollow
2016-01-29 09:31:00,2016-01-29 09:45:00,Business,Cary,Cary,4.6,Customer Visit,14.0,2016,1,29,01-2016,Friday,Mañana,1000.0,No,Cary
2016-01-29 10:56:00,2016-01-29 11:07:00,Business,Cary,Cary,5.2,Meeting,11.0,2016,1,29,01-2016,Friday,Mañana,71.0,No,Cary
2016-01-29 11:43:00,2016-01-29 12:03:00,Business,Cary,Durham,10.4,Meeting,20.0,2016,1,29,01-2016,Friday,Mañana,36.0,No,Cary
2016-01-29 13:24:00,2016-01-29 13:47:00,Business,Durham,Cary,10.1,Meeting,23.0,2016,1,29,01-2016,Friday,Tarde,81.0,No,Durham
2016-01-29 18:31:00,2016-01-29 18:52:00,Business,Cary,Apex,5.8,Errand/Supplies,21.0,2016,1,29,01-2016,Friday,Noche,284.0,No,Cary
2016-01-29 21:21:00,2016-01-29 21:40:00,Business,Apex,Cary,5.5,Meal/Entertain,19.0,2016,1,29,01-2016,Friday,Noche,149.0,No,Apex
2016-01-30 16:21:00,2016-01-30 16:33:00,Business,Cary,Apex,5.7,Errand/Supplies,12.0,2016,1,30,01-2016,Saturday,Tarde,1121.0,No,Cary
2016-01-30 18:09:00,2016-01-30 18:24:00,Business,Apex,Cary,5.7,Customer Visit,15.0,2016,1,30,01-2016,Saturday,Noche,96.0,No,Apex
2016-02-01 10:35:00,2016-02-01 11:15:00,Business,Cary,Chapel Hill,19.4,Customer Visit,40.0,2016,2,1,02-2016,Monday,Mañana,2411.0,No,Cary
2016-02-01 12:10:00,2016-02-01 12:43:00,Business,Chapel Hill,Cary,23.3,Customer Visit,33.0,2016,2,1,02-2016,Monday,Tarde,55.0,No,Chapel Hill
2016-02-01 12:56:00,2016-02-01 13:07:00,Business,Northwoods,Whitebridge,3.9,Meal/Entertain,11.0,2016,2,1,02-2016,Monday,Tarde,13.0,No,Cary
2016-02-02 13:04:00,2016-02-02 13:23:00,Business,Whitebridge,Williamsburg Manor,8.3,Meeting,19.0,2016,2,2,02-2016,Tuesday,Tarde,1437.0,No,Whitebridge
2016-02-02 13:51:00,2016-02-02 14:06:00,Business,Cary,Cary,6.0,Errand/Supplies,15.0,2016,2,2,02-2016,Tuesday,Tarde,28.0,No,Williamsburg Manor
2016-02-02 14:38:00,2016-02-02 14:42:00,Business,Cary,Cary,1.6,Errand/Supplies,4.0,2016,2,2,02-2016,Tuesday,Tarde,32.0,No,Cary
2016-02-04 08:40:00,2016-02-04 09:01:00,Business,Cary,Morrisville,5.2,Errand/Supplies,21.0,2016,2,4,02-2016,Thursday,Mañana,2518.0,No,Cary
2016-02-04 09:37:00,2016-02-04 10:09:00,Business,Morrisville,Cary,9.7,Meal/Entertain,32.0,2016,2,4,02-2016,Thursday,Mañana,36.0,No,Morrisville
2016-02-04 10:26:00,2016-02-04 10:32:00,Business,Cary,Cary,1.6,Meal/Entertain,6.0,2016,2,4,02-2016,Thursday,Mañana,17.0,Sí,Cary
2016-02-04 15:59:00,2016-02-04 16:03:00,Business,Cary,Cary,1.1,Meal/Entertain,4.0,2016,2,4,02-2016,Thursday,Tarde,327.0,No,Cary
2016-02-04 16:35:00,2016-02-04 16:39:00,Business,Cary,Cary,1.6,Meal/Entertain,4.0,2016,2,4,02-2016,Thursday,Tarde,32.0,No,Cary
2016-02-04 18:04:00,2016-02-04 18:31:00,Business,Whitebridge,Macgregor Downs,9.0,Meeting,27.0,2016,2,4,02-2016,Thursday,Noche,85.0,No,Cary
2016-02-04 20:36:00,2016-02-04 20:55:00,Business,Cary,Cary,7.7,Meeting,19.0,2016,2,4,02-2016,Thursday,Noche,125.0,No,Macgregor Downs
2016-02-05 11:47:00,2016-02-05 12:07:00,Business,Cary,Durham,10.4,Meeting,20.0,2016,2,5,02-2016,Friday,Mañana,892.0,No,Cary
2016-02-05 13:22:00,2016-02-05 13:41:00,Business,Durham,Cary,10.4,Meeting,19.0,2016,2,5,02-2016,Friday,Tarde,75.0,No,Durham
2016-02-06 16:20:00,2016-02-06 16:53:00,Business,Cary,Raleigh,11.4,Between Offices,33.0,2016,2,6,02-2016,Saturday,Tarde,1599.0,No,Cary
2016-02-06 18:57:00,2016-02-06 19:21:00,Business,Raleigh,Cary,9.0,Errand/Supplies,24.0,2016,2,6,02-2016,Saturday,Noche,124.0,No,Raleigh
2016-02-06 19:28:00,2016-02-06 19:37:00,Business,Edgehill Farms,Whitebridge,3.2,Meal/Entertain,9.0,2016,2,6,02-2016,Saturday,Noche,7.0,No,Cary
2016-02-07 16:49:00,2016-02-07 17:01:00,Business,Cary,Apex,5.6,Errand/Supplies,12.0,2016,2,7,02-2016,Sunday,Tarde,1272.0,No,Whitebridge
2016-02-07 18:03:00,2016-02-07 18:17:00,Business,Apex,Cary,5.7,Customer Visit,14.0,2016,2,7,02-2016,Sunday,Noche,62.0,No,Apex
2016-02-07 18:39:00,2016-02-07 18:53:00,Business,Cary,Morrisville,6.1,Temporary Site,14.0,2016,2,7,02-2016,Sunday,Noche,22.0,Sí,Cary
2016-02-07 20:22:00,2016-02-07 20:40:00,Business,Morrisville,Cary,6.1,Meeting,18.0,2016,2,7,02-2016,Sunday,Noche,89.0,No,Morrisville
2016-02-08 12:57:00,2016-02-08 13:08:00,Business,Whitebridge,Edgehill Farms,4.3,Meal/Entertain,11.0,2016,2,8,02-2016,Monday,Tarde,977.0,No,Cary
2016-02-08 14:00:00,2016-02-08 14:10:00,Business,Edgehill Farms,Whitebridge,2.7,Meal/Entertain,10.0,2016,2,8,02-2016,Monday,Tarde,52.0,No,Edgehill Farms
2016-02-09 10:54:00,2016-02-09 11:07:00,Personal,Whitebridge,Northwoods,5.3,,13.0,2016,2,9,02-2016,Tuesday,Mañana,1244.0,No,Whitebridge
2016-02-09 11:43:00,2016-02-09 11:50:00,Personal,Northwoods,Tanglewood,3.0,,7.0,2016,2,9,02-2016,Tuesday,Mañana,36.0,No,Northwoods
2016-02-09 13:36:00,2016-02-09 13:52:00,Personal,Tanglewood,Preston,5.1,,16.0,2016,2,9,02-2016,Tuesday,Tarde,106.0,No,Tanglewood
2016-02-09 13:58:00,2016-02-09 14:02:00,Personal,Preston,Whitebridge,1.5,,4.0,2016,2,9,02-2016,Tuesday,Tarde,6.0,Sí,Preston
2016-02-09 18:55:00,2016-02-09 19:11:00,Business,Cary,Morrisville,6.1,,16.0,2016,2,9,02-2016,Tuesday,Noche,293.0,No,Whitebridge
2016-02-09 20:24:00,2016-02-09 20:40:00,Business,Morrisville,Cary,6.1,Meal/Entertain,16.0,2016,2,9,02-2016,Tuesday,Noche,73.0,No,Morrisville
2016-02-11 16:28:00,2016-02-11 17:10:00,Business,Cary,Raleigh,17.3,Meal/Entertain,42.0,2016,2,11,02-2016,Thursday,Tarde,2628.0,No,Cary
2016-02-11 17:49:00,2016-02-11 18:10:00,Business,Eastgate,Walnut Terrace,5.7,Meal/Entertain,21.0,2016,2,11,02-2016,Thursday,Tarde,39.0,No,Raleigh
2016-02-11 18:24:00,2016-02-11 18:46:00,Business,Raleigh,Morrisville,13.5,Temporary Site,22.0,2016,2,11,02-2016,Thursday,Noche,14.0,No,Walnut Terrace
2016-02-11 20:36:00,2016-02-11 20:51:00,Business,Morrisville,Cary,6.1,Temporary Site,15.0,2016,2,11,02-2016,Thursday,Noche,110.0,No,Morrisville
2016-02-12 08:21:00,2016-02-12 08:42:00,Business,Cary,Durham,8.5,Temporary Site,21.0,2016,2,12,02-2016,Friday,Mañana,690.0,No,Cary
2016-02-12 10:45:00,2016-02-12 10:52:00,Business,Durham,Morrisville,2.6,Temporary Site,7.0,2016,2,12,02-2016,Friday,Mañana,123.0,No,Durham
2016-02-12 11:14:00,2016-02-12 11:35:00,Business,Morrisville,Raleigh,17.0,Customer Visit,21.0,2016,2,12,02-2016,Friday,Mañana,22.0,Sí,Morrisville
2016-02-12 13:02:00,2016-02-12 13:36:00,Business,Raleigh,Cary,18.0,Meeting,34.0,2016,2,12,02-2016,Friday,Tarde,87.0,No,Raleigh
2016-02-12 14:49:00,2016-02-12 15:06:00,Business,Cary,Morrisville,8.4,Meeting,17.0,2016,2,12,02-2016,Friday,Tarde,73.0,No,Cary
2016-02-12 15:33:00,2016-02-12 16:06:00,Business,Morrisville,Cary,11.5,Customer Visit,33.0,2016,2,12,02-2016,Friday,Tarde,27.0,Sí,Morrisville
2016-02-13 14:21:00,2016-02-13 14:41:00,Business,Cary,Morrisville,8.9,Meeting,20.0,2016,2,13,02-2016,Saturday,Tarde,1335.0,No,Cary
2016-02-13 23:45:00,2016-02-14 00:01:00,Personal,East Elmhurst,Jackson Heights,2.7,,16.0,2016,2,13,02-2016,Saturday,Madrugada,544.0,No,Morrisville
2016-02-14 00:50:00,2016-02-14 01:00:00,Personal,Jackson Heights,East Elmhurst,1.8,,10.0,2016,2,14,02-2016,Sunday,Madrugada,49.0,No,Jackson Heights
2016-02-14 14:07:00,2016-02-14 14:40:00,Business,East Elmhurst,New York,8.1,Meeting,33.0,2016,2,14,02-2016,Sunday,Tarde,787.0,No,East Elmhurst
2016-02-14 14:46:00,2016-02-14 15:03:00,Business,Midtown,Midtown West,2.0,Meeting,17.0,2016,2,14,02-2016,Sunday,Tarde,6.0,No,New York
2016-02-14 16:35:00,2016-02-14 17:02:00,Business,New York,Long Island City,13.0,Meeting,27.0,2016,2,14,02-2016,Sunday,Tarde,92.0,No,Midtown West
2016-02-14 17:06:00,2016-02-14 17:29:00,Business,Long Island City,Jamaica,13.9,Meeting,23.0,2016,2,14,02-2016,Sunday,Tarde,4.0,Sí,Long Island City
2016-02-16 03:21:00,2016-02-16 04:13:00,Business,Katunayaka,Unknown Location,43.7,Customer Visit,52.0,2016,2,16,02-2016,Tuesday,Madrugada,2032.0,No,Jamaica
2016-02-16 08:29:00,2016-02-16 09:34:00,Business,Unknown Location,Colombo,14.1,,65.0,2016,2,16,02-2016,Tuesday,Mañana,256.0,No,Unknown Location
2016-02-16 10:31:00,2016-02-16 10:41:00,Business,Colombo,Colombo,2.6,,10.0,2016,2,16,02-2016,Tuesday,Mañana,57.0,No,Colombo
2016-02-16 11:32:00,2016-02-16 12:02:00,Business,Colombo,Colombo,4.5,,30.0,2016,2,16,02-2016,Tuesday,Mañana,51.0,No,Colombo
2016-02-16 12:39:00,2016-02-16 12:42:00,Business,Colombo,Colombo,1.7,,3.0,2016,2,16,02-2016,Tuesday,Tarde,37.0,No,Colombo
2016-02-16 13:43:00,2016-02-16 13:55:00,Business,Colombo,Colombo,1.8,Temporary Site,12.0,2016,2,16,02-2016,Tuesday,Tarde,61.0,No,Colombo
2016-02-16 16:34:00,2016-02-16 17:10:00,Business,Colombo,Colombo,6.0,,36.0,2016,2,16,02-2016,Tuesday,Tarde,159.0,No,Colombo
2016-02-16 17:17:00,2016-02-16 17:26:00,Business,Colombo,Nugegoda,1.1,Meal/Entertain,9.0,2016,2,16,02-2016,Tuesday,Tarde,7.0,Sí,Colombo
2016-02-16 17:40:00,2016-02-16 17:44:00,Business,Nugegoda,Unknown Location,3.6,Errand/Supplies,4.0,2016,2,16,02-2016,Tuesday,Tarde,14.0,Sí,Nugegoda
2016-02-17 13:18:00,2016-02-17 14:04:00,Business,Unknown Location,Colombo,14.7,Temporary Site,46.0,2016,2,17,02-2016,Wednesday,Tarde,1174.0,No,Unknown Location
2016-02-17 15:17:00,2016-02-17 15:22:00,Business,Colombo,Colombo,1.7,Meal/Entertain,5.0,2016,2,17,02-2016,Wednesday,Tarde,73.0,No,Colombo
2016-02-17 15:33:00,2016-02-17 16:17:00,Business,Colombo,Katunayaka,21.4,Temporary Site,44.0,2016,2,17,02-2016,Wednesday,Tarde,11.0,Sí,Colombo
2016-02-17 16:38:00,2016-02-17 16:43:00,Business,Katunayaka,Katunayaka,0.5,Errand/Supplies,5.0,2016,2,17,02-2016,Wednesday,Tarde,21.0,Sí,Katunayaka
2016-02-18 08:19:00,2016-02-18 08:27:00,Business,Unknown Location,Unknown Location,23.5,Temporary Site,8.0,2016,2,18,02-2016,Thursday,Mañana,936.0,No,Katunayaka
2016-02-18 14:03:00,2016-02-18 14:45:00,Business,Unknown Location,Islamabad,12.7,Temporary Site,42.0,2016,2,18,02-2016,Thursday,Tarde,336.0,No,Unknown Location
2016-02-18 15:16:00,2016-02-18 15:31:00,Business,Islamabad,Unknown Location,6.0,Temporary Site,15.0,2016,2,18,02-2016,Thursday,Tarde,31.0,No,Islamabad
2016-02-18 18:44:00,2016-02-18 18:58:00,Business,Unknown Location,Islamabad,5.2,Customer Visit,14.0,2016,2,18,02-2016,Thursday,Noche,193.0,No,Unknown Location
2016-02-18 19:27:00,2016-02-18 20:08:00,Business,Islamabad,Unknown Location,10.0,Meeting,41.0,2016,2,18,02-2016,Thursday,Noche,29.0,Sí,Islamabad
2016-02-19 09:02:00,2016-02-19 09:14:00,Business,Unknown Location,Unknown Location,18.3,Meeting,12.0,2016,2,19,02-2016,Friday,Mañana,774.0,No,Unknown Location
2016-02-19 09:21:00,2016-02-19 09:51:00,Business,Unknown Location,Unknown Location,11.2,Meeting,30.0,2016,2,19,02-2016,Friday,Mañana,7.0,Sí,Unknown Location
2016-02-19 10:21:00,2016-02-19 10:48:00,Business,Unknown Location,Islamabad,7.6,Meeting,27.0,2016,2,19,02-2016,Friday,Mañana,30.0,Sí,Unknown Location
2016-02-19 11:20:00,2016-02-19 11:26:00,Personal,Islamabad,Islamabad,1.5,,6.0,2016,2,19,02-2016,Friday,Mañana,32.0,No,Islamabad
2016-02-19 11:45:00,2016-02-19 11:50:00,Personal,Islamabad,Islamabad,1.0,,5.0,2016,2,19,02-2016,Friday,Mañana,19.0,Sí,Islamabad
2016-02-19 12:09:00,2016-02-19 12:27:00,Business,Islamabad,Unknown Location,7.3,Temporary Site,18.0,2016,2,19,02-2016,Friday,Tarde,19.0,Sí,Islamabad
2016-02-19 16:26:00,2016-02-19 16:45:00,Business,Unknown Location,Islamabad,3.5,,19.0,2016,2,19,02-2016,Friday,Tarde,239.0,No,Unknown Location
2016-02-19 17:09:00,2016-02-19 17:20:00,Business,Islamabad,Islamabad,4.2,,11.0,2016,2,19,02-2016,Friday,Tarde,24.0,Sí,Islamabad
2016-02-19 20:08:00,2016-02-19 20:30:00,Personal,Islamabad,Unknown Location,13.6,,22.0,2016,2,19,02-2016,Friday,Noche,168.0,No,Islamabad
2016-02-19 20:34:00,2016-02-19 20:51:00,Personal,Unknown Location,Unknown Location,2.5,,17.0,2016,2,19,02-2016,Friday,Noche,4.0,Sí,Unknown Location
2016-02-20 07:59:00,2016-02-20 08:32:00,Personal,Unknown Location,Islamabad,14.4,,33.0,2016,2,20,02-2016,Saturday,Mañana,668.0,No,Unknown Location
2016-02-20 10:48:00,2016-02-20 10:56:00,Personal,Islamabad,Islamabad,3.0,,8.0,2016,2,20,02-2016,Saturday,Mañana,136.0,No,Islamabad
2016-02-20 11:45:00,2016-02-20 11:53:00,Personal,Islamabad,Islamabad,1.5,,8.0,2016,2,20,02-2016,Saturday,Mañana,49.0,No,Islamabad
2016-02-20 12:41:00,2016-02-20 13:17:00,Business,Islamabad,R?Walpindi,18.4,,36.0,2016,2,20,02-2016,Saturday,Tarde,48.0,No,Islamabad
2016-02-20 14:50:00,2016-02-20 15:54:00,Business,R?Walpindi,R?Walpindi,23.1,Meeting,64.0,2016,2,20,02-2016,Saturday,Tarde,93.0,No,R?Walpindi
2016-02-20 16:59:00,2016-02-20 17:54:00,Personal,R?Walpindi,Unknown Location,16.5,,55.0,2016,2,20,02-2016,Saturday,Tarde,65.0,No,R?Walpindi
2016-02-20 18:00:00,2016-02-20 18:03:00,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,3.0,2016,2,20,02-2016,Saturday,Noche,6.0,Sí,Unknown Location
2016-02-20 19:28:00,2016-02-20 19:49:00,Business,Unknown Location,Unknown Location,7.7,Errand/Supplies,21.0,2016,2,20,02-2016,Saturday,Noche,85.0,No,Unknown Location
2016-02-21 09:07:00,2016-02-21 09:46:00,Business,Unknown Location,Islamabad,14.5,,39.0,2016,2,21,02-2016,Sunday,Mañana,798.0,No,Unknown Location
2016-02-21 11:39:00,2016-02-21 11:43:00,Business,Unknown Location,Islamabad,2.4,Errand/Supplies,4.0,2016,2,21,02-2016,Sunday,Mañana,113.0,No,Islamabad
2016-02-21 11:47:00,2016-02-21 12:01:00,Business,Islamabad,Islamabad,4.6,Errand/Supplies,14.0,2016,2,21,02-2016,Sunday,Mañana,4.0,Sí,Islamabad
2016-02-21 12:13:00,2016-02-21 12:35:00,Business,Islamabad,Unknown Location,8.8,Meal/Entertain,22.0,2016,2,21,02-2016,Sunday,Tarde,12.0,Sí,Islamabad
2016-02-21 12:51:00,2016-02-21 13:12:00,Business,Unknown Location,Unknown Location,8.3,Temporary Site,21.0,2016,2,21,02-2016,Sunday,Tarde,16.0,Sí,Unknown Location
2016-02-21 13:33:00,2016-02-21 14:30:00,Business,Unknown Location,Unknown Location,22.7,Temporary Site,57.0,2016,2,21,02-2016,Sunday,Tarde,21.0,Sí,Unknown Location
2016-02-21 14:36:00,2016-02-21 15:03:00,Business,Unknown Location,Islamabad,13.0,Temporary Site,27.0,2016,2,21,02-2016,Sunday,Tarde,6.0,Sí,Unknown Location
2016-02-21 15:14:00,2016-02-21 15:31:00,Business,Islamabad,Noorpur Shahan,8.1,Temporary Site,17.0,2016,2,21,02-2016,Sunday,Tarde,11.0,Sí,Islamabad
2016-02-21 15:36:00,2016-02-21 15:41:00,Business,Noorpur Shahan,Unknown Location,2.2,Meal/Entertain,5.0,2016,2,21,02-2016,Sunday,Tarde,5.0,Sí,Noorpur Shahan
2016-02-21 16:04:00,2016-02-21 16:32:00,Business,Unknown Location,Unknown Location,9.7,,28.0,2016,2,21,02-2016,Sunday,Tarde,23.0,Sí,Unknown Location
2016-02-21 23:15:00,2016-02-21 23:52:00,Business,Unknown Location,R?Walpindi,20.0,Meeting,37.0,2016,2,21,02-2016,Sunday,Madrugada,403.0,No,Unknown Location
